depth,width,dropout,residual,lr,weight_decay,lambda_e,lambda_eta,lambda_d,best_val_loss,val_mse_e,val_mse_eta,val_mse_d,best_epoch
4,256,0.0,True,0.001,0.0001,1.0,1.0,1.0,0.05016268820812305,0.0019613575908200196,0.021980980074860983,0.02622035070736375,86
4,256,0.0,True,0.001,0.0001,1.0,1.0,2.0,0.0818828513017959,0.0009480006604765853,0.023204953797782462,0.028864948467041057,74
4,256,0.0,True,0.001,0.001,1.0,1.0,1.0,0.05444723559129569,0.001571673747902322,0.02336189512991243,0.029513666949545343,98
4,256,0.0,True,0.001,0.001,1.0,1.0,2.0,0.08468031686627203,0.0024468744037828096,0.02452938910573721,0.028852026754369337,41
4,256,0.0,True,0.0003,0.0,1.0,1.0,1.0,0.0492445960537427,0.0006993568111081711,0.022346552202685013,0.02619868736817605,120
4,256,0.0,True,0.0003,0.0,1.0,1.0,2.0,0.07911838353094128,0.0010932953850392045,0.02389386213488049,0.027065613203578524,101
4,256,0.0,True,0.0003,0.0001,1.0,1.0,1.0,0.05531558803179198,0.001198761797341932,0.023328969203349616,0.030787856654367514,32
4,256,0.0,True,0.0003,0.0001,1.0,1.0,2.0,0.07672945006440084,0.0010757454244109492,0.023739977170609765,0.02595686364091105,71
4,256,0.0,True,0.0003,0.001,1.0,1.0,1.0,0.052197383613222174,0.0015705736683836828,0.022041522432118654,0.028585287302525506,104
4,256,0.0,True,0.0003,0.001,1.0,1.0,2.0,0.07917892405142386,0.0019780862300346294,0.02230749902729359,0.027446669500528112,65
4,256,0.1,False,0.001,0.0,1.0,1.0,1.0,0.06286440427518553,0.004733116935110754,0.024865737443582878,0.03326554997410211,36
4,256,0.1,False,0.001,0.0,1.0,1.0,2.0,0.08892216647250785,0.003261364239733666,0.025745309475395415,0.029957746284910373,98
4,256,0.1,False,0.001,0.0001,1.0,1.0,1.0,0.05603493988100025,0.003344807631543113,0.02604840100846357,0.026641730995227892,90
4,256,0.1,False,0.001,0.0001,1.0,1.0,2.0,0.09398433255652587,0.002693183868864758,0.026538267266005278,0.032376441147385374,39
4,256,0.1,False,0.001,0.001,1.0,1.0,1.0,0.06780786191423734,0.002811820013448596,0.0305522496605085,0.03444379301638239,32
4,256,0.1,False,0.001,0.001,1.0,1.0,2.0,0.10091318976547983,0.004787797677434153,0.02890588767412636,0.03360975179303852,31
4,256,0.1,False,0.0003,0.0,1.0,1.0,1.0,0.0535134173826211,0.001807449126823081,0.023367978684190247,0.02833798983030849,103
4,256,0.1,False,0.0003,0.0,1.0,1.0,2.0,0.08249333645734522,0.002385104932020315,0.023651152280055814,0.028228539352615673,86
4,256,0.1,False,0.0003,0.0001,1.0,1.0,1.0,0.05326046277251509,0.0015530471541246192,0.023725794912833307,0.02798162098042667,105
4,256,0.1,False,0.0003,0.0001,1.0,1.0,2.0,0.0814895581247078,0.0015134995466926033,0.02318495442159474,0.028395552162287965,100
4,256,0.1,False,0.0003,0.001,1.0,1.0,1.0,0.05838174052122566,0.0026126028581832847,0.02527578066413601,0.030493357555112906,63
4,256,0.1,False,0.0003,0.001,1.0,1.0,2.0,0.09121038195573622,0.0026787351364166373,0.025638524649871722,0.03144656106208762,36
4,256,0.1,True,0.001,0.0,1.0,1.0,1.0,0.05535288486215803,0.0010251508760524706,0.02475042672206958,0.029577307739398546,118
4,256,0.1,True,0.001,0.0,1.0,1.0,2.0,0.08290705219325092,0.0013125572085199463,0.023971723444345925,0.028811385803338554,154
4,256,0.1,True,0.001,0.0001,1.0,1.0,1.0,0.05678426153543922,0.0011089576857759515,0.024643400451168418,0.031031903577968478,81
4,256,0.1,True,0.001,0.0001,1.0,1.0,2.0,0.0878289339856969,0.0014656501459992593,0.0254710394785636,0.030446122245242197,57
4,256,0.1,True,0.001,0.001,1.0,1.0,1.0,0.062145810263852276,0.002418588843688162,0.02571445915641056,0.03401276267444094,19
4,256,0.1,True,0.001,0.001,1.0,1.0,2.0,0.09716322335104148,0.0029366269591264427,0.02496662994639741,0.034629983413550586,46
4,256,0.1,True,0.0003,0.0,1.0,1.0,1.0,0.052105996343824595,0.001128355057315073,0.023066636097307008,0.027911005231241386,98
4,256,0.1,True,0.0003,0.0,1.0,1.0,2.0,0.08315979265090492,0.0010702304021429478,0.023366542688260477,0.029361509511040315,110
4,256,0.1,True,0.0003,0.0001,1.0,1.0,1.0,0.05668203325735198,0.0013839517551888195,0.023496392312356167,0.03180168944204019,52
4,256,0.1,True,0.0003,0.0001,1.0,1.0,2.0,0.07865715151031812,0.0013461278059468088,0.02325876998818583,0.027026126575138833,128
4,256,0.1,True,0.0003,0.001,1.0,1.0,1.0,0.055666325976037316,0.0016753442695416096,0.02339750132523477,0.03059348057852023,92
4,256,0.1,True,0.0003,0.001,1.0,1.0,2.0,0.07853602586934964,0.0018396862659655097,0.022936982206172414,0.026879678868378203,111
